NATION	Chronicle Business editor wins SADC award	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
WORLD	Returning Africa 's Football Season	(s\\n)[((s\\n)/n)   n[(n/n)[n[n] ((n/n)\\n)] n[(n/n)   n]]]
WORLD	Rate of infections in Victoria slows	s[n[n[n[n] (n\\n)[((n\\n)/n)   n[n]]] (n\\n)[((n\\n)/n)   n[n]]] (s\\n)]
HEALTH	Gum disease may affect COVID-19 severity	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]]
HEALTH	Genetic cause of congenital malformation discovered	n[n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]] (n\\n)[(s\\n)]]
WORLD	Ramaphosa should travel to Zimbabwe	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]]
NATION	UPDATED : Ogun lifts weekend lockdown	(s\\n)[((s\\n)/s)[((s\\n)/s)   punc] s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]]
HEALTH	COVID-19 outbreak reported at nursing home	n[n[n[(n/n)   n]] (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]]
SPORTS	Sinner Headlines Strong Cincinnati Qualifying Field	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]]
BUSINESS	TikTok caught in privacy breach	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]
TECHNOLOGY	HP LaserJet Pro M404dn Review	n[(n/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]
WORLD	Qatar raises QR94mn for Lebanon	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
SPORTS	Smalling finally returns to Man Utd	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]]
BUSINESS	El Al 's Chairman Steps Down	s[n[(n/n)[n[n[(n/n)   n]] ((n/n)\\n)] n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))]]
BUSINESS	Watta group exec chairman launches takeover	s[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (s\\n)[((s\\n)/n)   n[n]]]
WORLD	Trump and Biden clash over masks	s[n[n[n   (n\\n)[conj   n]]] (s\\n)[((s\\n)/p)   p[(p/n)   n[n]]]]
NATION	Kanye flops among Black voters	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]
BUSINESS	Is Chainlink the next Ethereum ?	s[s[(s/n)[((s/n)/n)   n[n]] n[(n/n)   n[(n/n)   n]]] punc]
ENTERTAINMENT	Rajamouli And Family Recover From Covid-19	s[n[n[n] (n\\n)[conj   n[n]]] (s\\n)[((s\\n)/p)   p[(p/n)   n[n]]]]
SPORTS	Bills release OL Spencer Long	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
NATION	Uproar over unequal pay for lecturers	n[n[n] (n\\n)[((n\\n)/n)   n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]]]]
TECHNOLOGY	Yoshinori Ono leaves Capcom	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n]]]
BUSINESS	Why Genius Brands Stock Surged Today	s[(s/s)   s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))]]]
BUSINESS	Wall Street Ticks Higher Monday	s[n[n[(n/n)   n]] (s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] ((s\\n)\\(s\\n))]]
ENTERTAINMENT	Adele shows off weight loss again	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[n[(n/n)   n]]] ((s\\n)\\(s\\n))]]
WORLD	Charles Odii Releases New Book	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
SCIENCE	Advance in programmable synthetic materials	n[n[n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
TECHNOLOGY	Xiaomi gives up Android One program	s[n[n] (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[n[(n/n)   n[(n/n)   n]]]]]
WORLD	Intra - Afghan peace talks	n[(n/n)   n[(n/n)[punc   (n/n)] n[(n/n)   n]]]
ENTERTAINMENT	Names and faces	n[n   (n\\n)[conj   n]]
BUSINESS	CyberArk : 2Q Earnings Snapshot	n[n[n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
NATION	Stigma remains rife on C19	s[n[n] (s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
NATION	Man Jailed 11years For Defiling Minor	s[n[n] (s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/(s\\n))   (s\\n)[((s\\n)/n)   n[n]]]]]
NATION	Yarn makers seek duty withdrawal	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
ENTERTAINMENT	20 Essential Grateful Dead Shows	n[(n/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]
NATION	Floods sweep through Sindh	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
BUSINESS	Mesoblast scores US regulatory breakthrough	s[n[n] (s\\n)[((s\\n)/n)[(((s\\n)/n)/n)   n] n[n[(n/n)   n]]]]
ENTERTAINMENT	Former AOA Member Mina Shares Apology	s[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (s\\n)[((s\\n)/n)   n[n]]]
SPORTS	Willian confirms Chelsea departure	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
SPORTS	Rory Holden secures Walsall move	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
NATION	Eleven stay loyal to the PM	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/p)   p[(p/n)   n[(n/n)   n]]]]]
BUSINESS	3 Stocks to Watch This Week	n[n[n[(n/n)   n]] (n\\n)[((s\\n)/n)[((s\\n)/(s\\n))   ((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n]]]]]
ENTERTAINMENT	Aminé : Limbo | Review	n[n[n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[punc   n]]]]]
ENTERTAINMENT	Tempest announces name and pronouns change	s[n[n] (s\\n)[((s\\n)/n)   n[n[n   (n\\n)[conj   n[(n/n)   n]]]]]]
BUSINESS	Stories of distress from small borrowers	n[n[n[n] (n\\n)[((n\\n)/n)   n[n]]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
BUSINESS	The Talented Mr Erdogan	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
TECHNOLOGY	Skully Review ( PS4 )	n[n[n[(n/n)   n]] (n\\n)[(n\\n)[((n\\n)/n)   n[n]] punc]]
SPORTS	Ireland bowl in final England ODI	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n[(n/n)   n]]]]]]
WORLD	Bengali researcher killed near Dallas	n[n[n[(n/n)   n]] (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]]
TECHNOLOGY	Asus ROG Phone 3 Review	n[(n/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]
NATION	Banned protesters send # ZimbabweanLivesMatter viral	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
ENTERTAINMENT	Shayna Baszler Invades WWE RAW Underground	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
SPORTS	Team announcement : Burgoyne to miss	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n]]]]]
BUSINESS	ReWalk : 2Q Earnings Snapshot	n[n[n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
WORLD	World surpasses 20 million coronavirus cases	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)[((n/n)/(n/n))   (n/n)] n[(n/n)   n]]]]]
SPORTS	Awoniyi Craves For Super Eagles Chance	s[n[n] (s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n[(n/n)   n]]]]]]
WORLD	Ringgit retreats ahead of GDP announcement	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/p)   p[(p/n)   n[n[(n/n)   n]]]]]]
NATION	WB appoints new Pakistan head	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
SCIENCE	Turning carbon dioxide into liquid fuel	(s\\n)[((s\\n)/p)[(((s\\n)/p)/n)   n[n[(n/n)   n]]] p[(p/n)   n[n[(n/n)   n]]]]
SCIENCE	Science of getting and staying motivated	n[n[n] (n\\n)[((n\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]]]
NATION	Ntutha courts controversy , again	s[n[n] (s\\n)[(s\\n)[(s\\n)[((s\\n)/n)   n[n]] punc] ((s\\n)\\(s\\n))]]
NATION	Man kills friend over R10 debt	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]
ENTERTAINMENT	Rihanna Responded To Her TikTok Lookalike	s[n[n] (s\\n)[((s\\n)/p)   p[(p/n)   n[(n/n)   n[(n/n)   n]]]]]
SPORTS	Hull smashes Australian 5000 m record	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]]
TECHNOLOGY	Dr Disrespect officially returns to streaming	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]]
SCIENCE	Mission Mars	n[(n/n)   n]
SPORTS	Questions percolating in the NBA bubble	n[n[n] (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[(n/n)   n[(n/n)   n]]]]]]
TECHNOLOGY	WhatsApp rolls out Fake Message verifier	s[n[n] (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[n[(n/n)   n[(n/n)   n]]]]]
BUSINESS	Pinterest Pinned By Sexism	n[n[n] (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]]
BUSINESS	OK Lim charged with forgery	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/p)   p[(p/n)   n[n]]]]
WORLD	Geingob : Marcus Garvey inspired us	n[n[n] (n\\n)[((n\\n)/s)   s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n]]]]
NATION	New NBC board appointments questioned	s[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (s\\n)]
TECHNOLOGY	Best Instant Camera In 2020	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n]]]
NATION	Punjab slashes school curriculum by half	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n[(n/n)   n]]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n]]]
NATION	Minister orders sealing of flour mills	s[n[n] (s\\n)[((s\\n)/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]]]
NATION	Nampa denies censoring journalist	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n]]]]
TECHNOLOGY	5 best Minecraft servers in 2020	n[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (n\\n)[((n\\n)/n)   n[n]]]
NATION	A case for an Igbo presidency	n[n[(n/n)   n] (n\\n)[((n\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
WORLD	Novavax Launches Midstage Coronavirus Vaccine Trial	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]]
NATION	Time running out for BBI proponents	n[n[n] (n\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]]
ENTERTAINMENT	Actor Anupama Pathak found dead	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
HEALTH	Older male monkeys father fewer babies	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
SPORTS	Offensive Line Rankings : Top 10	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n[n   (n\\n)]]]]
NATION	COVID-19 death toll rises to 69	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
HEALTH	WHO warns coronavirus may bounce back	s[(s/(s\\n))   (s\\n)[((s\\n)/s)   s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))]]]]]
NATION	Omusati farmers lose harvest to crickets	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/p)[(((s\\n)/p)/n)   n[n]] p[(p/n)   n[n]]]]
BUSINESS	Wegmans launches orange recall	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
ENTERTAINMENT	Bindi Irwin Is Pregnant !	s[s[n[n[(n/n)   n]] (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
WORLD	An independence day without the fanfare	n[n[(n/n)   n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]]
TECHNOLOGY	Jabra Elite 45h - Review 2020	n[n[n[(n/n)   n[n   (n\\n)]]] (n\\n)[((n\\n)/n)   n[n[n   (n\\n)]]]]
NATION	Gunmen Abduct Two Travellers In Ondo	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n[(n/n)   n]]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
SPORTS	Is DeAndre Hopkins Holding Out ?	s[s[(s/(s\\n))[((s/(s\\n))/n)   n[n[(n/n)   n]]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))]] punc]
SPORTS	Miocic defends UFC crown versus Cormier	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n[(n/n)   n]]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
ENTERTAINMENT	A Brief History of Female Horniness	n[n[(n/n)   n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
SPORTS	Johann Zarco interview Austria MotoGP	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
BUSINESS	2021 Volkswagen Golf GTI review	n[(n/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]
NATION	Dinosaur leaves mark in Kelantan	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
SPORTS	Zion Williamson OUT vs Washington Wizards	n[n[n[n[(n/n)   n]] (n\\n)] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
SPORTS	La Liga shakes Zim football	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
SPORTS	Sirak Kang Picks Back Up	s[n[n[(n/n)   n]] (s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))] ((s\\n)\\(s\\n))]]
NATION	Matemadanda speaks on demos	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
HEALTH	CP therapy for severe COVID-19	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
HEALTH	COVID-19 : Infections decreasing in SA	n[n[n] (n\\n)[((n\\n)/n)   n[n[n] (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]]]]
NATION	Tooro Eulogises Kayihura 's Mother	s[n[n] (s\\n)[((s\\n)/n)   n[(n/n)[n[n] ((n/n)\\n)] n]]]
WORLD	Kenya to engage Russia over vaccine	n[n[n] (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]]]
TECHNOLOGY	Ninja is streaming on Twitch again	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]] ((s\\n)\\(s\\n))]]]
SPORTS	UEFA Europa League - Draws	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n]]]
SPORTS	Claude Julien has the floor	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
SPORTS	Malaysian football legend Krishnasamy dies	s[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (s\\n)]
HEALTH	46 new cases confirmed in Ireland	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]]
HEALTH	Newcastle becomes COVID-19 hotspot	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
WORLD	August 16 coronavirus news	n[(n/n)[(n/n)   ((n/n)\\(n/n))] n[(n/n)   n]]
SPORTS	EPL : Liverpool sign new defender	n[n[n] (n\\n)[((n\\n)/s)   s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]]]
SPORTS	Injury blow confirmed for Sis	n[n[n[(n/n)   n]] (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]]
WORLD	Unjust jail reform	n[(n/n)   n[(n/n)   n]]
NATION	Tjongareo cautions sport leaders	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
NATION	Former Benue speaker returns to APC	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
NATION	Washington Governor Primary Election Results	n[(n/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]
BUSINESS	Future Cars	n[(n/n)   n]
BUSINESS	My natural prostate remedies	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
NATION	Namibia shooting in Covid-19 darkness	n[n[n] (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]]
BUSINESS	Airline catering company cuts 450 jobs	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
BUSINESS	Global Antimicrobial Additives Industry	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
NATION	Lagos fuel tanker drivers suspend strike	s[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (s\\n)[((s\\n)/n)   n[n]]]
TECHNOLOGY	Sony WH-1000XM4 Wireless Headphones Launched	n[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (n\\n)[(s\\n)]]
NATION	Ngige 's kinsmen disown suspended monarch	s[n[(n/n)[n[n] ((n/n)\\n)] n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
HEALTH	Persistent hiccups an unusual COVID-19 symptom	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
SCIENCE	How Russian cosmonauts return to Earth	s[(s/s)   s[n[n[(n/n)   n]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]]
HEALTH	Four new Covid-19 deaths across UK	n[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (n\\n)[((n\\n)/n)   n[n]]]
NATION	COCOBOD develops high resistance hybrid seedlings	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]]
SPORTS	Davison gets Indianapolis reprieve	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
SCIENCE	Archie Young obituary	n[(n/n)   n[(n/n)   n]]
SPORTS	Fantasy Insider : Wyndham Championship	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
BUSINESS	Beauty brand MyGlamm acquires POPxo	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/n)   n[n]]]
WORLD	Today in History | Politics	n[n[n[n] (n\\n)[((n\\n)/n)   n[n]]] (n\\n)[((n\\n)/n)   n[n]]]
SPORTS	Dladla on Chiefs - Polokwane match	n[n[n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[punc   n[(n/n)   n]]]]]]
SPORTS	Toomua to stay at 12 ?	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]] punc]
SPORTS	Amos makes permanent move to QPR	s[n[n] (s\\n)[((s\\n)/n)   n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]]]]
NATION	Family buries Akinjide privately in Ibadan	s[n[n] (s\\n)[(s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
NATION	No justice yet for Viwe Dalingozi	n[n[n[(n/n)   n] (n\\n)] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
SPORTS	Tiger experiments with new putter	s[n[n] (s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n]]]]]
NATION	Army chief welcomes 18 NPA surrenders	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
TECHNOLOGY	Aerial paintings with DJI Mavic 2	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[n   (n\\n)]]]]]
SCIENCE	Real - Time News from PennLive	n[n[n[(n/n)   n[(n/n)[punc   (n/n)] n]]] (n\\n)[((n\\n)/n)   n[n]]]
SPORTS	Bottas extends Mercedes contract	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
TECHNOLOGY	Pittsburgh Knights secures deal with ExpressVPN	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n]]]]]
NATION	Matrics to write combined exam	n[n[n] (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]]]
HEALTH	Coronavirus patients discovering unexpected side effects	n[n[n[(n/n)   n]] (n\\n)[(s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]]
SPORTS	Tahs secure Super signature	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
NATION	North Bus Terminal now in Consolacion	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/(n\\n))   (n\\n)[((n\\n)/n)   n[n]]]]
BUSINESS	Access Bank raises fraud alert	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
HEALTH	Tracking the movement of mosquito stowaways	(s\\n)[((s\\n)/n)   n[n[(n/n)   n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]]
ENTERTAINMENT	Sharks Before and After Jaws	n[n[n] (n\\n)[((n\\n)/n)[((n\\n)/n)   (((n\\n)/n)\\((n\\n)/n))[conj   ((n\\n)/n)]] n[n]]]
BUSINESS	Melco Resorts reports PHP2.4bn Q2 losses	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
WORLD	Former Manila mayor Alfredo Lim dies	s[n[n[(n/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]] (s\\n)]
BUSINESS	Turning the tide on ocean energy	(s\\n)[((s\\n)/p)[(((s\\n)/p)/n)   n[(n/n)   n]] p[(p/n)   n[n[(n/n)   n]]]]
BUSINESS	Former adviser sentenced for dishonest conduct	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n]]]]]
WORLD	Peace , security top Sadc agenda	s[n[n[(n/n)   n[punc   n]]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
NATION	Cabinet plans legislation to outsource airports	s[n[n] (s\\n)[((s\\n)/n)   n[n[n] (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n]]]]]]]
NATION	MDC Alliance councillor denied bail	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/n)   n[n]]]
SPORTS	NHL statement on COVID-19 testing results	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
NATION	Buhari presides over Security Council meeting	s[n[n] (s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n[(n/n)   n]]]]]]
SPORTS	Austrian MotoGP - Qualifying LIVE !	n[n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[n] (n\\n)]]] punc]
NATION	Strict monitoring of flour mills ordered	s[n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]] (s\\n)]
NATION	COVID-19 claims youngest Aussie victim	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
WORLD	COVID-19 cases top 20 m globally	s[n[n[(n/n)   n]] (s\\n)[(s\\n)[((s\\n)/n)   n[n[(n/n)   n]]] ((s\\n)\\(s\\n))]]
NATION	Paul Keating slams early super scheme	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
TECHNOLOGY	Fastest Toaster	n[(n/n)   n]
WORLD	The economics of Belarusians ' revolt	n[n[(n/n)   n] (n\\n)[((n\\n)/n)   n[(n/n)[n[n] ((n/n)\\n)] n]]]
HEALTH	US CDC reports 5119711 coronavirus cases	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
